label,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62
Z,0.0,0.0,0.0,-0.25695323887869825,-0.28802464819537854,0.03796340175848035,-0.05675012347338438,-0.3750060170642568,0.19071366065860093,0.2139936957584745,-0.4298801787731278,0.3313364259015952,0.413353243152572,-0.42593998836071484,0.4664742495826186,-0.34137431435663657,-0.980360320695049,0.001304913500544083,-0.4535728058032216,-1.2837496948080755,0.12075263019731686,-0.5205349449606625,-1.497498124662694,0.2357576269287263,-0.5875260326958609,-1.6772804359269624,0.2958373591504006,-0.015576882784283756,-0.9997084270520684,0.01845051771100575,-0.016279333149896987,-0.8334532787983782,0.14607428920839777,-0.03359149159476146,-0.7462992461451433,0.21761970854960339,-0.028200843653849617,-0.72533713437348,0.26532754141587883,0.2964864031564894,-0.9351612722173621,-0.03428165513920729,0.3159377672175506,-0.7759583371473059,0.10064486082349992,0.31246591326271506,-0.6835750910348971,0.19126124720808202,0.32440843555776483,-0.6710182521084727,0.2357488056877776,0.5264792779206012,-0.8650983236791403,0.0037399580172472156,0.5309243533874617,-0.7015107550961663,0.1346920237428244,0.5251191007804671,-0.6289067341484943,0.21334839527800584,0.5194324965820241,-0.6067745172047041,0.25708124390336756
Z,0.0,0.0,0.0,-0.2717612975708858,-0.3210473797657307,0.05156595379559434,-0.0583059555122831,-0.41483895269893517,0.20594910257628293,0.19235721632220243,-0.472123339474345,0.35200935197622474,0.38594695440595306,-0.47814710623771106,0.523710260076619,-0.35952119429273194,-1.003409956278926,-0.013836727310744592,-0.4709212729063833,-1.3095630157573894,0.12537253406851584,-0.5345716180592054,-1.5306836324348236,0.21956631934343543,-0.6015223063198749,-1.7134988294879874,0.2915158435115362,0.0017399196176338168,-0.9999289997304761,0.011788476480596354,0.003656862965677443,-0.8313625739216681,0.13853249134353368,-0.006072383562574626,-0.7655753998637718,0.22861231320323802,-0.0012132019889135423,-0.7527545981031432,0.25995071676798626,0.305854851438164,-0.9569473185933138,-0.002095938813874366,0.2922283571063823,-0.7816350219208529,0.11436125148790736,0.28016572168017784,-0.6898925544469036,0.1833737537720791,0.27504624693897317,-0.6736983593908964,0.22776065832938983,0.5558163702461947,-0.8628953639467867,0.005433846279199318,0.5516963090673518,-0.7051367250912297,0.14535381214417858,0.559019071294245,-0.631305415688829,0.1968133219429159,0.5548952412670636,-0.6216578324409079,0.23608782498239128
Z,0.0,0.0,0.0,-0.24169864122404933,-0.3088751818873037,0.04760680365137765,-0.042438240075080166,-0.4057490974302667,0.19146563713555625,0.20664448166144253,-0.45795704930214626,0.35062328341291493,0.39940059664101135,-0.4502485119513722,0.49867727430659914,-0.3422124159122182,-0.9989340994687212,-0.015590522118353175,-0.43891308794293615,-1.3040572119836156,0.10619104185745976,-0.5208492827695163,-1.506982997509576,0.20025370021803993,-0.5732426318040368,-1.6868415512527823,0.26819250558307933,-0.0031906876590939532,-0.999985455830468,0.004348291594759426,0.00015092478675339944,-0.8255879916653663,0.12207714448375581,-0.0007350646558130991,-0.7593236717770993,0.195528179935284,-0.016617788824028635,-0.7414934128584546,0.23148639707859908,0.30328806798919977,-0.967161448683451,-0.023405015761065406,0.3094265510860408,-0.815321848050284,0.12217238423064093,0.3114450015511049,-0.7390696132023472,0.20023055852935007,0.31456886085840635,-0.6987653332088456,0.24482216295488696,0.5726992710502267,-0.840032720289483,-0.008511840679714073,0.5658711894944536,-0.683735328251786,0.13223696829569884,0.5623293206822675,-0.6169000360623113,0.19937415608925008,0.5648074085230698,-0.6023705979581772,0.23745094045371526
Z,0.0,0.0,0.0,-0.2549874659093983,-0.318993649873168,0.038931983164121574,-0.04187058942435403,-0.4263256661958614,0.2016340279820145,0.21121242060980883,-0.47143240852388285,0.37344949075616796,0.4289872567107592,-0.46963721623408394,0.5088704444541308,-0.3658242158179484,-0.9955671310674774,-0.016674330117926617,-0.4574045092598943,-1.3083345451571835,0.10971927626735715,-0.5381295949791627,-1.5294853323444237,0.18708549895760634,-0.5965411344379852,-1.702670306763474,0.2779665950432921,-0.004420080482204421,-0.9999785459391196,-0.004834309673035626,-0.0009191320669037846,-0.8349592399376041,0.12723196381035018,-0.018371378878422297,-0.7538968857992823,0.19783251734637441,-0.013263410568870784,-0.7227800292835452,0.21514325188509145,0.30074177651931705,-0.9489650312933258,0.002188662071391574,0.29345229102168624,-0.778567756987806,0.1270756545695943,0.2952365299492029,-0.7102415282027978,0.20010593657373782,0.29364835437533743,-0.671318657066609,0.2566370501607509,0.526365057973008,-0.8413452522278603,-0.0018650553278905162,0.5239297099059358,-0.6720518119191338,0.12470085134940057,0.5347382013349274,-0.6152047284808939,0.20342186525259806,0.5357068017265755,-0.593502268806957,0.23927548343890673
Z,0.0,0.0,0.0,-0.2149260091481607,-0.30382824964634003,0.054613885054556416,-0.03249507845169341,-0.4070280631728187,0.2317557468015543,0.23346697625587884,-0.44860017747615016,0.37418864301863747,0.43063087338430217,-0.4516018879841148,0.5243390193904368,-0.33671060992829344,-0.9944066613879473,0.00028318075939820037,-0.422665968231849,-1.3084599447357244,0.12227929444929567,-0.49312003574246593,-1.5124323643322612,0.22016360383515732,-0.5519232283359514,-1.6906128472970616,0.2964993450230214,0.0021225426405241353,-0.9997070233248808,-0.024111456356787873,0.013600062440700077,-0.8348060948091128,0.10635403025469986,0.023156152351556,-0.758420009752109,0.19514493420383122,0.0371658075293238,-0.7357244412974528,0.24499652994074167,0.29896783177541997,-0.9344700546370575,-0.003329134177058758,0.29249216385460747,-0.7668069776698343,0.1239204286110331,0.2924148755767492,-0.6885009964619807,0.1972784390119766,0.28280520929673814,-0.6693239397031401,0.24634185376780743,0.5319411718923319,-0.8406902898782649,0.008010451253404898,0.5395824072507355,-0.664459596336552,0.12303065408274506,0.540378821045419,-0.5717772442677165,0.18144913560524648,0.55432986234913,-0.5625983701004785,0.20286050273279982
Z,0.0,0.0,0.0,-0.25226210385968395,-0.30394832312978526,0.03599188945779213,-0.041978550985066,-0.4120940380313361,0.17687532175301623,0.22048773009496908,-0.4649095369585085,0.3221402546530658,0.4293119842599656,-0.47334496724873415,0.48673549271021477,-0.3569494812811511,-0.9926652634464463,-0.007507464392296731,-0.4547500571082474,-1.3047944898046469,0.10678348953476234,-0.5081918609408966,-1.5214525476448988,0.20202084520759853,-0.548874616366618,-1.707100849606504,0.2861376848134758,-0.0019893612471188547,-0.9999654662917663,-0.008068994095855968,0.004027771014723597,-0.8325234079993067,0.12025944718149892,0.014885004521812958,-0.7698369665381253,0.18707493688192073,0.012789955362113638,-0.7535974970498984,0.22907692373593172,0.291140756986074,-0.945704602491577,0.0018106758149618832,0.30945296747111595,-0.7759872604457959,0.12591516551059842,0.3070213668050889,-0.7051672221294297,0.20471468533842466,0.3093019774766936,-0.678001006487319,0.2303660789124477,0.5556934416317133,-0.8521431908043102,-0.0026317037077039735,0.5593487868582563,-0.686068955900514,0.1275498025016687,0.5528906789730085,-0.6070275053205351,0.20245964102741076,0.5600159759254477,-0.6028291452691286,0.24655927280004866
Z,0.0,0.0,0.0,-0.248413631351828,-0.3086302301112437,0.04238267198428309,-0.034637860121389315,-0.4041405682092336,0.1973066300911069,0.2327576005589878,-0.45533617110574204,0.3541490749207256,0.4209994971288772,-0.46000951028261045,0.5040282354786182,-0.35055492635621394,-0.9867064128919297,0.004146095891920186,-0.4580804790689416,-1.306541449758444,0.14288058688780444,-0.5302818845761202,-1.5196975297970636,0.23321677126405124,-0.6031992074942149,-1.6951449525668165,0.32108554614834783,-0.008662630575744446,-0.9999306635897386,-0.007976643685981466,-0.0032044257900895774,-0.8426378267129708,0.13320881691274372,-0.005343536508803599,-0.7646700658111171,0.20497411355768191,-0.026419743664030246,-0.7199389407219984,0.24995993062103203,0.3084500821826645,-0.9526354871826095,-0.012433379970579203,0.3062885247139622,-0.780231937398872,0.10994515780452933,0.3291206575950362,-0.6831168478393417,0.1837070888519876,0.33478429995439873,-0.6624061354029618,0.22562535977746775,0.5523988218435938,-0.852290541814201,-0.006354629275598184,0.5330364642721945,-0.6939914270085934,0.13246414531104117,0.5349691804132183,-0.620449521103223,0.21625125353679484,0.5501703697958928,-0.6017469116000138,0.27430287092745487
Z,0.0,0.0,0.0,-0.24625475823565288,-0.29778236579460116,0.06260371440405024,-0.045619306190541595,-0.3842457270332446,0.21517166974844087,0.2243260662307571,-0.43509729635530847,0.3491977512694809,0.4523721255507233,-0.4447851290364732,0.4974929465801714,-0.34221126499288146,-1.028998999044042,0.005532007827176329,-0.4419631935814202,-1.328980044687213,0.13196600990100815,-0.5146970665070889,-1.558779246223081,0.24182461805831634,-0.5709376045437934,-1.720191633541513,0.31573200009318153,0.0007167221566911605,-0.9997769698406122,0.021106797143901467,-0.003061685081638332,-0.8295695164196896,0.14628075635073445,-0.023630739129465055,-0.7486496574756475,0.21251089623739142,-0.02648872223480656,-0.7272153143639807,0.24947644343662204,0.3012088585599592,-0.9670345752080346,0.0018296618592157044,0.2946200230834226,-0.805512592422853,0.1379201095365406,0.27043581034394265,-0.734379200357876,0.20773741682352154,0.2687478118638956,-0.711607790769444,0.25454531315709916,0.5433413823123742,-0.8551146759346405,0.018745592783013916,0.5375916521533507,-0.6865183638838576,0.14600751871053358,0.5296129090044923,-0.6150755144713773,0.21651131498527076,0.5392582702668977,-0.6029807694088154,0.27121493507704886
Z,0.0,0.0,0.0,-0.26173903832098266,-0.2990361967759837,0.04247975107429134,-0.04039251964539438,-0.38088030246250437,0.19984614892267513,0.21349010976425276,-0.41271075981475414,0.32633968693466453,0.4107395332661595,-0.41534604184566437,0.4762295709732221,-0.3364228330457201,-1.0130935907769896,0.004752866780644264,-0.43580311588539433,-1.3291941017479125,0.14975216879735212,-0.5011118559021888,-1.5481695506198656,0.2674516741998472,-0.5554829622781037,-1.7297220617701976,0.3323355472257826,-0.0054655692315582005,-0.9999829821103704,-0.0020403535541148295,-0.004608342230970519,-0.8266718067884685,0.11489081980584136,-0.015148205830538245,-0.7599889449501138,0.18221974859917695,-0.019555106978973953,-0.7351192213642839,0.22626532746841668,0.2967408240884323,-0.9498376998974114,-0.00747815459182532,0.295442903290492,-0.7886654524116453,0.12568422626296008,0.29416035002297986,-0.7170413933805213,0.16747546237115432,0.2934129431390311,-0.7045331190738526,0.21635628693082853,0.5274429372708334,-0.8779031636884056,0.006644917515168854,0.5261710453459966,-0.7130177683794469,0.13518124054358585,0.5401275458145742,-0.6377063318810602,0.21135204263090757,0.5505988564364629,-0.6187540653583715,0.25879678722136745
Z,0.0,0.0,0.0,-0.2555343993383487,-0.2923475850048101,0.051645392915844954,-0.05988444109980015,-0.40725729381684445,0.18948459848258625,0.19159402558628205,-0.4603374583797762,0.33119695837175056,0.3756588865730209,-0.4544580154248237,0.47727435651591976,-0.34375561996452386,-0.9945440787042442,0.018268372508123853,-0.4482355737318024,-1.3111019298252808,0.16458309390288445,-0.5050945883617629,-1.5215613307371676,0.26174395339091755,-0.5689433545168973,-1.6987507020149184,0.3500133564810608,0.004911120526186493,-0.9999608430680188,-0.0073616048436658,0.012816703728758476,-0.8237210158934933,0.10565332847640858,0.0048993998796468385,-0.747599313100133,0.18456598679511402,0.012677075895188981,-0.7386472368532244,0.2218477879940302,0.3087004356075711,-0.9619827546476359,0.011443973627929017,0.31666972207988514,-0.7881551498312411,0.12813075247856712,0.3112225801607422,-0.7072665905169948,0.20632428420644808,0.33259035041805274,-0.6885617886005706,0.2427939774262528,0.5439602234578699,-0.8436645244458923,-0.0039011187037791013,0.5534668195390724,-0.6856948519654534,0.1333962129854856,0.5514454194205218,-0.6042222886919383,0.20391135839839467,0.5509807228255454,-0.5925976226925321,0.23733491883790375
Z,0.0,0.0,0.0,-0.26349199252645533,-0.30450575396876844,0.04464028059960168,-0.042712150833845296,-0.4069066304849657,0.18455621857470794,0.2054577749398229,-0.45610414136436084,0.3436100217264908,0.38879315064102427,-0.471414217501922,0.5100670225228274,-0.34618754178036476,-1.0168090794648141,0.01701311145396269,-0.444182459166351,-1.309947149848882,0.16114571070941588,-0.5113327486944895,-1.5336152667608602,0.2618162847489823,-0.5545825266672374,-1.7035984968525306,0.3210376280628697,0.014650772839889104,-0.9998732994250583,0.006224142675222979,0.019231080588751538,-0.8244767970071532,0.12242671510132844,0.015184909771382496,-0.7399644864017187,0.19749011826920343,0.01035935866492616,-0.7311958162445255,0.22412418231475237,0.3033928588708773,-0.9403605322365163,0.011087913427858195,0.29125076769644825,-0.770083381099813,0.13415785915236478,0.29566645282063087,-0.6985571994928796,0.2044674330274727,0.29657835151156675,-0.6810565536749391,0.2319696249015968,0.5399030833053362,-0.8376305260664635,0.007768000094173245,0.5355847697171503,-0.669121458448962,0.13376004911468564,0.5339988680671625,-0.5720470823009679,0.2017630669392767,0.5472736396612166,-0.5339555156273674,0.2446735521385264
Z,0.0,0.0,0.0,-0.2505343191051238,-0.27940515252771386,0.04821343696278367,-0.04081112130035774,-0.37209703335352795,0.19043663058317856,0.2027656929712497,-0.4309583418169508,0.33281181853742237,0.3916043138857744,-0.4308881258420076,0.4669001457994733,-0.35333501567699005,-0.9770588786546781,-0.005898849684614055,-0.4390596033263395,-1.256797354234139,0.13245933976147042,-0.5159069176742741,-1.4766697939007958,0.23069793196367422,-0.5680732352270702,-1.6473519298939219,0.2892628349238091,0.012514906885701423,-0.9999005309604154,-0.006504251741870982,0.024924652603002584,-0.8388222012694532,0.12319384401474917,0.023414219791401732,-0.7534741821061821,0.18019100657100726,0.021729387032857216,-0.7354443320535154,0.222942245185923,0.29514071439654493,-0.9283675278999797,0.002627794517997698,0.29573950184875614,-0.7614866057909376,0.12539678660197115,0.2707652907385809,-0.7019969416447092,0.18739883182729922,0.26902210155620954,-0.6810749362592641,0.2424744781801111,0.5389955334457359,-0.8505477132641441,0.013342535012388251,0.5335699703356165,-0.6841601310744663,0.13666147875463394,0.5290596190004435,-0.5941920603419547,0.19668697830264498,0.531625839242223,-0.5665815595566533,0.2324929133274996
Z,0.0,0.0,0.0,-0.2343148708819202,-0.3108144385109226,0.05001059096189536,-0.04961540895429259,-0.3989657848083548,0.2107083496599037,0.2051587528633387,-0.4376459564147694,0.3852000635327137,0.3910530254884682,-0.4326094037822843,0.5152312665846044,-0.356146546489365,-1.005815824917286,0.007523563508815976,-0.4745597887085351,-1.3051190057390973,0.14173061374735324,-0.5512791102594603,-1.5252214696555846,0.23340334189401396,-0.5958530810103113,-1.6873309659930606,0.30140862227800086,0.004694478588693781,-0.9999716034176611,0.005895271757264895,0.012854529959352644,-0.8201098404465144,0.11739351231237967,0.01077031334955503,-0.7461980978244531,0.19961328488632774,0.013169309816977127,-0.7303776411870041,0.23549473643306804,0.30619617521487696,-0.9529946807689743,-0.0021369062598743534,0.29748988196604154,-0.779924127240142,0.11959838781475257,0.2900985466047054,-0.7138295438526805,0.2054414087858403,0.2859369696575384,-0.6837811957129949,0.2600515370744337,0.5511861458638033,-0.854101983674063,-0.011026170612007332,0.5621133724781128,-0.6798336522315332,0.10880638856580194,0.5555690533041594,-0.623943466171427,0.1716281422186963,0.5451904547139819,-0.6141029976785608,0.22974885866235767
Z,0.0,0.0,0.0,-0.2510918129960906,-0.2936752803122951,0.062346929217471786,-0.047433035621240044,-0.40177805826606544,0.20835545848901066,0.21740117351733396,-0.4833442739018876,0.3490413440493791,0.44583547285311653,-0.4929803507365343,0.5012039859121299,-0.34461063781662876,-1.0093020737209697,0.006168400151585103,-0.43312999789662326,-1.3325994995168151,0.17120507727015194,-0.5007154660183583,-1.540610325819023,0.2667218349178998,-0.5623013656416554,-1.7369404017647667,0.33349060862097396,0.012582577077009157,-0.9998730260384738,-0.009778064980685447,0.024751975502246875,-0.8256347016342782,0.11245559557306382,0.033913890225804155,-0.7464198569676371,0.19334020898014007,0.03684020963186387,-0.7371276608862637,0.24482738023118006,0.3050456234322393,-0.95039364140612,-0.003066498524707883,0.29269373001719406,-0.7817692419551281,0.1267849487542453,0.28610858782386817,-0.7035063769949178,0.19888609216103642,0.2902251479955157,-0.6731593150453264,0.23054144861099102,0.5664068267049058,-0.8597733803554842,0.008447461507510454,0.5696788954253519,-0.6893918719308616,0.13653958021440865,0.5655911841171548,-0.6226650431547464,0.21483523401387733,0.5535915515135953,-0.5980221491028309,0.2588109453956129
Z,0.0,0.0,0.0,-0.24547086960041567,-0.31851909317375726,0.06234271685800192,-0.03814728649266543,-0.4275941220070485,0.22486244746346945,0.22351046626781065,-0.5003916032838128,0.386943608084466,0.44915571002705235,-0.5128116100773498,0.5303538265627189,-0.3539443034534727,-1.0089396878823345,0.01708635814535994,-0.4613199659226549,-1.3150116500913775,0.15077759968282248,-0.550312142432787,-1.5321092458466155,0.26731806163086264,-0.6008836815050319,-1.6951987326905074,0.3414358187346965,0.005417892356737526,-0.9998589664855332,0.01589633860019913,0.003196111526314218,-0.8278353186280999,0.14341695447274658,-0.004242407028965956,-0.7469029689951805,0.22575285318090585,-0.014255960139891485,-0.7073870817966263,0.2568704931278976,0.2968579111389713,-0.9722502058695809,0.03345975150512596,0.3013037290639007,-0.8056556960353097,0.16794054270151865,0.30262608849374956,-0.711501031736127,0.26069414210229913,0.2900744096958931,-0.6814551433510027,0.2996835170957218,0.5632382768559305,-0.8667031508838973,0.007662074160838171,0.557377284255149,-0.6951902920902359,0.13575410060631848,0.5592881268963971,-0.6280130764073215,0.21803583188172124,0.5641097111803829,-0.6063833100232501,0.27029024877032415
Z,0.0,0.0,0.0,-0.25285483706405043,-0.2967133802782528,0.050422272827296645,-0.04524762343910561,-0.38755169119101496,0.20277422484843746,0.19478871277496226,-0.4405475222208283,0.34909066392945926,0.4013627504452478,-0.4451639259718051,0.5032470870003877,-0.35449422562767563,-0.9687010804931719,0.017172772322775677,-0.4534183203081678,-1.281242635055707,0.15635520255757834,-0.5298357741085713,-1.4908760535860313,0.24558404456767938,-0.5867526702680567,-1.665958762616933,0.3351893746148137,0.0024506481785605697,-0.9999482961420926,0.009869111714381758,-0.007817759966013008,-0.8490814213274999,0.15210707567872916,-0.022849116498476596,-0.776437603709429,0.22408174636771322,-0.020879607933049344,-0.7458329406250039,0.2723648297489598,0.2861090218342352,-0.9378755135434331,-0.03319328013831204,0.2819557007662097,-0.7784212176433206,0.09967872578458264,0.28521144571188084,-0.7175322095101253,0.1852973462837819,0.28466460576238906,-0.6984420584559156,0.21597655163037247,0.5501819022469908,-0.8373079287970512,-0.0007636179962751944,0.5479755504606968,-0.676094448250197,0.1300157313545787,0.5505755373091894,-0.6064380765524315,0.19965996282293916,0.5421182260241212,-0.5716874956814175,0.2375325959455504
Z,0.0,0.0,0.0,-0.25480291468064065,-0.2977073849322181,0.05191853412934764,-0.052277315367213466,-0.4114121539397839,0.19092549644526113,0.21499515404048128,-0.47545018289251534,0.3380563436217444,0.41695033761676237,-0.4732083160683327,0.4998113103532938,-0.33656854591412977,-0.9939492552502162,-0.012825285491972994,-0.4276535908024047,-1.2898865907732215,0.1298078208462433,-0.4951243825321044,-1.4953101319876378,0.21971793060623224,-0.5449446164553091,-1.6756799272880072,0.3063424184049789,0.0033151419142030615,-0.9999391021854896,0.010526241236341754,-0.007840935894445653,-0.8361497556161773,0.14003038507202392,-0.008291975788063226,-0.7602289012195936,0.20631274703288383,-0.02026649016267679,-0.7358435435533652,0.2513457663902256,0.3010781739680957,-0.9441675975079569,0.005064953125541564,0.3134011844390578,-0.7862772630594642,0.14159889430122027,0.31280375483720685,-0.7037445384039019,0.21061415485022422,0.30933376633398674,-0.6795197355778622,0.25341886371824646,0.5425115979247397,-0.8431260879709863,0.0038277672627644787,0.5371049019454006,-0.6784917611412482,0.1326262045987585,0.5340849804242398,-0.6133174867242724,0.22224468924273327,0.5278093174853673,-0.5923169806725229,0.2568569627462039
Z,0.0,0.0,0.0,-0.2640213540150034,-0.30407508730507815,0.04347213614963813,-0.05896008178141561,-0.40587014372135904,0.19297204841860754,0.20796257532349408,-0.455928744961634,0.33519937560114743,0.415795915844557,-0.4565627616959468,0.4698529098005649,-0.3697208596811534,-1.0408221227701049,0.015047531151826898,-0.4611537443650493,-1.341984983980508,0.15218928296771714,-0.5299474928904089,-1.5675082739706738,0.25249717595569404,-0.5687419866372139,-1.7572689634599044,0.32658201396229736,-0.009634087106267248,-0.9999271516870548,0.007271566862952033,0.0008543091435137348,-0.8383294747136065,0.1460263520040599,-0.005531441029568447,-0.7628427661520428,0.23561535753450444,-0.0012047819150637522,-0.7431192349902511,0.2601934414481376,0.31090057715720776,-0.9565941744400988,0.006229234894722937,0.32120370835545686,-0.7894012068076157,0.13820295621990764,0.3305850209736512,-0.7164908399783759,0.2301239977362995,0.32334795393216753,-0.6790012515503987,0.28717443679574295,0.5377497668625303,-0.8656429196161489,0.017586427282533887,0.5292427972044105,-0.7036898448898941,0.15606219813292593,0.5301343917596963,-0.6246523579135946,0.22512718221405748,0.5383157403950826,-0.5982240662322611,0.28614911721647274
Z,0.0,0.0,0.0,-0.2437468278625805,-0.30607825360203095,0.057991388471382625,-0.05463286472127335,-0.4009818218024328,0.22102920515366792,0.18916387715948701,-0.4591632871248634,0.3509158254014134,0.38043954051685497,-0.47286974597084547,0.5092247240022549,-0.3482418678262017,-1.0049254471181341,0.006967790443843079,-0.4426365886680594,-1.2920726309385115,0.1349932808888185,-0.5272170969071255,-1.5150339422912869,0.2332950486685812,-0.606809217385607,-1.6989602957552044,0.31785176171918245,0.003911897500329339,-0.9999921486121244,-0.0006322752991387591,0.0043899680047616504,-0.8386988837395982,0.1364567434755429,0.001313293359663161,-0.7555425209899922,0.21566366956224078,-0.004580171842684232,-0.740140730275376,0.24736475777889802,0.2990898413404441,-0.9384893906470271,-0.004451395083435114,0.3003717270155136,-0.7671425945493907,0.11983769192520846,0.3027258565145125,-0.7084398080026629,0.1837976496151888,0.28933258262730793,-0.6848265728665696,0.21867396337747158,0.5639223661401089,-0.8470930528967463,0.0014930128985087342,0.568659409163498,-0.6836265437419256,0.13590062325366128,0.5636371283177896,-0.6068517913642313,0.2069182174476456,0.5718988291066454,-0.5924550216611302,0.23060342307470968
Z,0.0,0.0,0.0,-0.24878583810191332,-0.2791061930757793,0.052722954443503306,-0.05119821521710253,-0.38140008860952646,0.20432820678758898,0.20124259088875993,-0.43748027342264223,0.3402683642368236,0.40362280762768715,-0.4228305275410552,0.517033984262193,-0.32788497335913674,-0.9923613879347021,0.007464806904305245,-0.42500944308027755,-1.299690052886078,0.14463812740987336,-0.4940659118108099,-1.5230008497914047,0.2381523564120609,-0.5590578027600139,-1.6760863327053181,0.33198290818351617,-0.01093359351643998,-0.9999401266549623,-0.00044680876799360896,0.002119060740412943,-0.8396472237732281,0.13398525437384354,0.006214776848565227,-0.7740229582179519,0.22000166345843414,0.0046354301716009325,-0.743958081677527,0.2632079419759258,0.2936603316414631,-0.9430154135693621,0.00305064232806243,0.3127246469599034,-0.7717125360788705,0.12233199939147629,0.29846841926022966,-0.6998095177218535,0.20743221432486572,0.29175753129879944,-0.6761318800115018,0.23418541670037313,0.5491357515758459,-0.853764000953624,0.008303749495160325,0.563370836515718,-0.6885968772237984,0.13657436067926615,0.5685928503196392,-0.6138471039328443,0.21607792419621202,0.5734070873955586,-0.5901133651263458,0.256862665790387
Z,0.0,0.0,0.0,-0.24988061909347303,-0.3011595238671487,0.04836971232945729,-0.04378920197402272,-0.3886857973231207,0.20462388534352638,0.2110039978711083,-0.45330508890558185,0.36480744384919217,0.4069477273378357,-0.4327760500704028,0.5165148673089934,-0.3410667491824043,-0.9955900541144741,-0.019063240956094612,-0.4481498059073016,-1.305865090994774,0.12376533381937709,-0.5266481457709513,-1.5302701787563513,0.2321142019377953,-0.5898755268598731,-1.7082296678088933,0.300621710593274,0.013411552236457893,-0.9999077454675427,0.0021519341589712917,0.01361233075804154,-0.826055909458671,0.12201012466130724,0.018699603637579255,-0.7432354761529384,0.20940342854637137,0.020826107126249365,-0.7260999018616979,0.22875509435328206,0.31539641003988217,-0.9643942121967978,0.008057018576373707,0.3112320883196129,-0.7986790389127552,0.13886843548718614,0.30415030355111633,-0.7319864645421252,0.2166755234013156,0.30100313992182137,-0.7363520932552466,0.2480111568236338,0.5549472357410378,-0.8606504221907967,-0.0050301881141862894,0.5524889742886299,-0.6931021523851778,0.12346892185136821,0.558523345525733,-0.6173993297831369,0.21834932165512533,0.5519378018866472,-0.6003981078429188,0.26724424277389963
Z,0.0,0.0,0.0,-0.23348873949898086,-0.30620001932121615,0.031807544976516465,-0.023450204489636105,-0.3893785174548902,0.1680964824147035,0.22598925815105078,-0.4481775084188467,0.3112562580327778,0.4257362716993556,-0.43465223285561255,0.4487043058244395,-0.35734166601364037,-0.9891297835605593,-0.0038985608994490267,-0.47227081286271216,-1.292180462989206,0.12183568249121042,-0.5560461270149821,-1.5033068830117287,0.21135487776907977,-0.6245800591585906,-1.6684436376843166,0.2978659546006215,0.008494190152087721,-0.9999628078230436,0.0014938889901940724,0.013609310573455678,-0.8300763031953265,0.12606784280825298,0.017125044087468778,-0.7486918241249267,0.19581223086440153,0.038309077595017185,-0.7207078122347957,0.239742358033675,0.2934861493772835,-0.9461659850771642,0.01089807241477188,0.29060049292154777,-0.7698846861973307,0.12632266049491447,0.27496139812140263,-0.6958992491342322,0.2132813972093006,0.28790950077542105,-0.6660142758053881,0.2483266703648743,0.5362272174504882,-0.8509952224844013,-0.0004051818642541175,0.5387820943762883,-0.6866082244322866,0.13141532623945631,0.5399417853295151,-0.6104853474607455,0.1995204107525726,0.5436812897105521,-0.5821004212650395,0.25078302993973733
Z,0.0,0.0,0.0,-0.2459416287012988,-0.28417256625725024,0.03754815209080054,-0.05260278399396607,-0.38190216925842896,0.18061348483153325,0.2070518606950593,-0.40640226441520677,0.3206624334285145,0.41675171559541835,-0.4196540772069336,0.45187143641878136,-0.3443283597372219,-1.0110100362755432,0.006275076468468832,-0.4539782522573506,-1.2986918169503394,0.12366629412515327,-0.5378861636094344,-1.5204415402658877,0.23925330379635412,-0.602479016911875,-1.6775088711272508,0.3155388089692026,-0.007480256669095173,-0.9999473765402436,0.007020677349737686,-0.013521172804206255,-0.8259801352229439,0.12439845176492952,-0.00598663400434494,-0.7447812561564521,0.19775175684102783,0.006862448228548447,-0.740795955762633,0.22529283333867706,0.3134486887474156,-0.9327527772679375,0.012433622576842657,0.3252176513799724,-0.7733239137832718,0.1485312516983965,0.3113799292014047,-0.6937641671816103,0.2212969737418688,0.31342380938630604,-0.6836298241505708,0.24855700796761993,0.5576940373571081,-0.8514979370799173,0.009383549130471708,0.5611305293817723,-0.6809216118194523,0.13173772122593866,0.5627207445068058,-0.5998691269864516,0.21597978933785716,0.5640621927893144,-0.6046955714782957,0.27541384424885484
